duration,pkt_rate,packet_rate,avg_pkt_size,byte_rate,avg_size,syn_ratio,fin_ratio,rst_ratio,flag_entropy,ttl_entropy,ipid_entropy,session_coherence,burstiness,suspicion_score
123147.71252608299,4.872197685953107e-05,4.872197685953107e-05,96.0,0.004677309778514983,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.7513998026109798,1.7513998026109798,0.19011657296607454
131339.58178019524,0.0001065939133522585,0.0001065939133522585,96.0,0.010233015681816816,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.7817522817601836,2.7817522817601836,0.27638557187791385
131719.38026618958,0.00010628656141342015,0.00010628656141342015,96.0,0.010203509895688334,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,3.1193754766337563,3.1193754766337563,0.2966429635611077
127861.088296175,9.385185250577117e-05,9.385185250577117e-05,96.0,0.009009777840554031,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.89627865709423,2.89627865709423,0.27880930558896583
12089.62357211113,0.0004962933679623459,0.0004962933679623459,96.0,0.04764416332438521,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.3847602842971334,1.3847602842971334,0.16811821529438553
128828.68221998215,6.209797276618536e-05,6.209797276618536e-05,96.0,0.005961405385553795,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.246401585148646,2.246401585148646,0.22811743030519127
123982.56752181053,6.452520027537477e-05,6.452520027537477e-05,96.0,0.006194419226435978,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.165714953058264,2.165714953058264,0.22327623245258515
127527.91004085541,9.409704900014143e-05,9.409704900014143e-05,96.0,0.009033316704013578,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.6989276042157493,2.6989276042157493,0.2669682424236129
123148.64828419685,8.120267773400528e-05,8.120267773400528e-05,96.0,0.007795457062464507,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.494376702188789,2.494376702188789,0.24943449979848822
129532.42878508568,9.264089396416595e-05,9.264089396416595e-05,96.0,0.008893525820559932,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.713159242983877,2.713159242983877,0.26782214070601584
121880.5970799923,8.204751403898055e-05,8.204751403898055e-05,96.0,0.007876561347742133,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.616132204373879,2.616132204373879,0.2567398299549387
125060.25234293938,9.595374849471503e-05,9.595374849471503e-05,96.0,0.009211559855492641,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.6816873653668325,2.6816873653668325,0.26593382814837885
121337.91685295105,4.944868146427284e-05,4.944868146427284e-05,96.0,0.004747073420570193,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.733104126251654,1.733104126251654,0.18901883240631615
121765.76742100716,3.284995516161725e-05,3.284995516161725e-05,96.0,0.0031535956955152564,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142135381395755,1.4142135381395755,0.1581861466072065
127411.00407600403,9.418338774601982e-05,9.418338774601982e-05,96.0,0.009041605223617903,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.726492561808585,2.726492561808585,0.2686221398817732
120022.52040410042,4.999061825896315e-05,4.999061825896315e-05,96.0,0.0047990993528604625,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.675538582509201,1.675538582509201,0.1855648997980271
128053.15513801575,6.247405611659936e-05,6.247405611659936e-05,96.0,0.005997509387193539,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2776794133857243,2.2776794133857243,0.22999410001069848
132988.4109070301,7.519452207749762e-05,7.519452207749762e-05,96.0,0.007218674119439771,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.299313342096923,2.299313342096923,0.23773069801273164
128553.72694993019,7.77884876406178e-05,7.77884876406178e-05,96.0,0.007467694813499309,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.4709184607563013,2.4709184607563013,0.24802700521011328
17564.31177997589,0.0004554690272077931,0.0004554690272077931,96.0,0.04372502661194814,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.1972999535497082,1.1972999535497082,0.16517134421038665
128336.14614892006,9.350444407201781e-05,9.350444407201781e-05,96.0,0.00897642663091371,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.638613079425391,2.638613079425391,0.2633493709184132
121876.9885339737,6.563995464796021e-05,6.563995464796021e-05,96.0,0.006301435646204181,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.065866359656087,2.065866359656087,0.21728531688189717
11135.604703903198,0.0003592081531592029,0.0003592081531592029,96.0,0.034483982703283476,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142132899808515,1.4142132899808515,0.15818614150842902
120615.35297298431,6.632654801243966e-05,6.632654801243966e-05,96.0,0.0063673486091942065,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0703486075065425,2.0703486075065425,0.21755425177352233
128794.67065191269,4.658577850799369e-05,4.658577850799369e-05,96.0,0.004472234736767395,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.9460963545799803,1.9460963545799803,0.20179836602012863
128865.9625351429,0.0001396800182599904,0.0001396800182599904,96.0,0.013409281752959079,96.0,0.0,0.0,0.0,0.0,1.0,4.169925001442312,3.3463988076041415,3.3463988076041415,0.31751576600882864
128008.60759496689,9.374369603307693e-05,9.374369603307693e-05,96.0,0.008999394819175386,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.5147342746254386,2.5147342746254386,0.25591664263759367
121145.13582897186,4.952737028146614e-05,4.952737028146614e-05,96.0,0.00475462754702075,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.8340013452162702,1.8340013452162702,0.19507266554655378
13739.777944087982,0.0008733765602932046,0.0008733765602932046,96.0,0.08384414978814764,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,1.4814630191320892,1.4814630191320892,0.1939203906969786
132173.3744699955,9.078984362863569e-05,9.078984362863569e-05,96.0,0.008715824988349026,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.7618324008946993,2.7618324008946993,0.2707425301251337
126763.09152984619,9.466477864477309e-05,9.466477864477309e-05,96.0,0.009087818749898216,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.528988940089034,2.528988940089034,0.2567719225930418
129589.93992090225,7.716648380347807e-05,7.716648380347807e-05,96.0,0.007407982445133895,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.478633541250186,2.478633541250186,0.24848991002108625
12991.79771399498,0.0006157731344125123,0.0006157731344125123,96.0,0.059114220903601175,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2982067187945756,1.2982067187945756,0.1712257549342019
95.18838000297546,0.04202193586943034,0.04202193586943034,96.0,4.034105843465312,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.414180001655249,1.414180001655249,0.15818539409072438
132543.24261283875,6.035766020428629e-05,6.035766020428629e-05,96.0,0.005794335379611484,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.1053133600429437,2.1053133600429437,0.21965213674663975
121497.5688829422,6.584493890332624e-05,6.584493890332624e-05,96.0,0.006321114134719318,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.210570756925314,2.210570756925314,0.22596758072420037
131884.32973313332,9.098882349617945e-05,9.098882349617945e-05,96.0,0.008734927055633229,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.3958657179503335,2.3958657179503335,0.24878452915444116
122347.53417015076,3.269375249064794e-05,3.269375249064794e-05,96.0,0.003138600239102202,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.414213533033797,1.414213533033797,0.15818614629617372
12990.771759986877,0.00030791088273296246,0.00030791088273296246,96.0,0.029559444742364396,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142133104262757,1.4142133104262757,0.15818614119623636
129532.23382496834,7.720086116566626e-05,7.720086116566626e-05,96.0,0.007411282671903961,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.3293057841675338,2.3293057841675338,0.23953024459715844
17756.71139717102,0.00045053387539285855,0.00045053387539285855,96.0,0.04325125203771442,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.4985780360370917,1.4985780360370917,0.1832480290115751
0.025071144104003906,79.7729848986268,79.7729848986268,93.5,7458.774088021606,93.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05572652288029214
132718.0972700119,6.0278139640023504e-05,6.0278139640023504e-05,96.0,0.005786701405442257,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.134910763932272,2.134910763932272,0.22142798097761385
4443.940221071243,0.0018002042336365055,0.0018002042336365055,96.0,0.17281960642910452,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2453212373039086,1.2453212373039086,0.16805266157769488
7175.092773914337,0.0013937102020974356,0.0013937102020974356,96.0,0.1337961794013538,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,1.563119941594509,1.563119941594509,0.19355913353805718
122276.74694490433,4.906901884381575e-05,4.906901884381575e-05,96.0,0.004710625809006312,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.997365431964457,1.997365431964457,0.20487451073769444
127074.56394004822,0.00011017153681994912,0.00011017153681994912,96.0,0.010576467534715115,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.95242571277462,2.95242571277462,0.28662597784610877
132650.7715959549,6.030873325311253e-05,6.030873325311253e-05,96.0,0.0057896383922988025,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2668966348358963,2.2668966348358963,0.22934713323274908
132530.96003818512,0.00012072650794493637,0.00012072650794493637,96.0,0.011589744762713891,96.0,0.0,0.0,0.0,0.0,1.0,4.0,2.95016976170328,2.95016976170328,0.2903435226573253
16023.272281885147,0.0003744553480991023,0.0003744553480991023,96.0,0.03594771341751382,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.3142477434121742,1.3142477434121742,0.16388745918614736
132121.11332297325,6.0550503994345e-05,6.0550503994345e-05,96.0,0.00581284838345712,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3056194708041278,2.3056194708041278,0.2316705033980961
14115.712095975876,0.0005667443445719362,0.0005667443445719362,96.0,0.05440745707890588,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.241391288768355,1.241391288768355,0.16781682766176495
4673.838541030884,0.0008558275954303165,0.0008558275954303165,96.0,0.08215944916131039,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142128784355767,1.4142128784355767,0.15818613171429582
121963.29712104797,6.559350385600054e-05,6.559350385600054e-05,96.0,0.006296976370176052,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.1906433504846143,2.1906433504846143,0.22477193633021528
132161.05702710152,0.00012106440701907348,0.00012106440701907348,96.0,0.011622183073831055,96.0,0.0,0.0,0.0,0.0,1.0,4.0,2.9237744417177742,2.9237744417177742,0.288759803468332
130554.14727306366,9.191588509939184e-05,9.191588509939184e-05,96.0,0.008823924969541617,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.6915731271073144,2.6915731271073144,0.2665269737316719
129851.80210590363,9.241304167818267e-05,9.241304167818267e-05,96.0,0.008871652001105537,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.7486906383954794,2.7486906383954794,0.26995402442387645
129979.16650295258,9.232248769442148e-05,9.232248769442148e-05,96.0,0.008862958818664462,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.706671640699908,2.706671640699908,0.26743288455942554
121357.32148194313,4.944077478582737e-05,4.944077478582737e-05,96.0,0.0047463143794394275,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.8651368372372101,1.8651368372372101,0.1969407950652123
121625.3147008419,0.00011510761583174832,0.00011510761583174832,96.0,0.011050331119847838,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,3.1975789488649675,3.1975789488649675,0.301335172159612
127238.78273200989,4.715543383212955e-05,4.715543383212955e-05,96.0,0.004526921647884437,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.8722776981163956,1.8722776981163956,0.1973692466494032
125503.66252589226,4.780736975514288e-05,4.780736975514288e-05,96.0,0.004589507496493716,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.9072424473191913,1.9072424473191913,0.199467131621129
121190.44058179855,6.601180721511058e-05,6.601180721511058e-05,96.0,0.006337133492650616,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2109174338297275,2.2109174338297275,0.22598838134347116
132869.20540905,7.526198391278165e-05,7.526198391278165e-05,96.0,0.0072251504556270375,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.442498794718734,2.442498794718734,0.24632182517206413
10242.270581960678,0.0003905384033736668,0.0003905384033736668,96.0,0.03749168672387201,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142132448906009,1.4142132448906009,0.15818613974292148
16007.447105884552,0.00037482553965737105,0.00037482553965737105,96.0,0.035983251807107625,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.229520136590581,1.229520136590581,0.15880380278795753
126451.69978189468,7.908157832000766e-05,7.908157832000766e-05,96.0,0.007591831518720735,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.3936069998022496,2.3936069998022496,0.2433883175916629
124293.50839090347,4.8272834821992325e-05,4.8272834821992325e-05,96.0,0.004634192142911263,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.98512108549515,1.98512108549515,0.20413984992565049
132135.6240079403,9.081578181580234e-05,9.081578181580234e-05,96.0,0.008718315054317026,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.9056293017156873,2.9056293017156873,0.27937034417517115
133201.40905499458,0.00010510399326346353,0.00010510399326346353,96.0,0.010089983353292498,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,3.0871596633969647,3.0871596633969647,0.2947100147314231
133167.43714904785,6.0074746283853075e-05,6.0074746283853075e-05,96.0,0.005767175643249895,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2001369207564703,2.2001369207564703,0.22534155038096393
129109.6087899208,7.745356905442556e-05,7.745356905442556e-05,96.0,0.0074355426292248535,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.6949794305020363,2.6949794305020363,0.26147066338480984
120151.5690369606,4.993692590193559e-05,4.993692590193559e-05,96.0,0.0047939448865858166,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.743275074073422,1.743275074073422,0.18962908929026956
129747.29558205605,7.707289739750839e-05,7.707289739750839e-05,96.0,0.007398998150160806,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.528676189482064,2.528676189482064,0.25149246891219135
15626.457377910614,0.0005119522490944563,0.0005119522490944563,96.0,0.04914741591306781,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.1896704817952863,2.1896704817952863,0.22471357759961796
129846.58172988892,6.161117137948121e-05,6.161117137948121e-05,96.0,0.005914672452430197,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0768806453161917,2.0768806453161917,0.21794617390063997
122466.04149889946,9.798634668948484e-05,9.798634668948484e-05,96.0,0.009406689282190545,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.786627000470403,2.786627000470403,0.272230206315571
130447.91650009155,4.5995368580653326e-05,4.5995368580653326e-05,96.0,0.00441555538374272,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.9388719247713309,1.9388719247713309,0.20136490021389739
130161.33791589737,9.21932748398276e-05,9.21932748398276e-05,96.0,0.00885055438462345,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.9210495924149975,2.9210495924149975,0.2802955616584546
131908.3373849392,0.00015162043883272785,0.00015162043883272785,96.0,0.014555562127941873,96.0,0.0,0.0,0.0,0.0,1.0,4.321928094887363,3.458800179553616,3.458800179553616,0.3272999105529107
127443.91876101494,7.846588599297684e-05,7.846588599297684e-05,96.0,0.007532725055325777,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.593175330807077,2.593175330807077,0.2553624174334818
131649.50593185425,7.595926721651581e-05,7.595926721651581e-05,96.0,0.007292089652785517,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.5303010278973725,2.5303010278973725,0.251589959183701
126688.85251903534,7.893354309525753e-05,7.893354309525753e-05,96.0,0.007577620137144722,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.40294637125659,2.40294637125659,0.24394867987448224
123279.30899691582,4.8669967805790564e-05,4.8669967805790564e-05,96.0,0.0046723169093558945,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.880735952815351,1.880735952815351,0.19787674197677654
125519.69267416,0.00011153628328538839,0.00011153628328538839,96.0,0.010707483195397285,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.9597454983893123,2.9597454983893123,0.2870651650239327
130122.30595684052,6.148061964605417e-05,6.148061964605417e-05,96.0,0.0059021394860212,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2656253924254,2.2656253924254,0.22927085872327593
132961.6176199913,0.00013537741434106642,0.00013537741434106642,96.0,0.012996231776742376,96.0,0.0,0.0,0.0,0.0,1.0,4.169925001442312,3.5262055805741217,3.5262055805741217,0.3283041722579493
128728.94546604156,9.321912765272807e-05,9.321912765272807e-05,96.0,0.008949036254661896,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.7230566798791407,2.7230566798791407,0.2684159869370787
131015.44428992271,9.159225513478644e-05,9.159225513478644e-05,96.0,0.008792856492939498,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.87734156541242,2.87734156541242,0.2776730800202693
14073.703734874725,0.0005684360102149906,0.0005684360102149906,96.0,0.05456985698063909,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.7561126388866877,1.7561126388866877,0.19870010871961488
131162.93518304825,6.0992840613359006e-05,6.0992840613359006e-05,96.0,0.005855312698882465,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3422810620134515,2.3422810620134515,0.23387019888392563
130590.9252820015,4.594499952461047e-05,4.594499952461047e-05,96.0,0.004410719954362605,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.8213059000049827,1.8213059000049827,0.1943109387264054
128630.74849295616,0.00012438705509729785,0.00012438705509729785,96.0,0.011941157289340594,96.0,0.0,0.0,0.0,0.0,1.0,4.0,3.275756279910296,3.275756279910296,0.3098787138595628
17453.676316022873,0.00034376711767548153,0.00034376711767548153,96.0,0.033001643296846225,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.6259764929576612,1.6259764929576612,0.18259118323822965
128360.43144202232,7.790562782984091e-05,7.790562782984091e-05,96.0,0.007478940271664727,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.344946922077178,2.344946922077178,0.24046871289288008
123054.9764790535,0.00011377028707476198,0.00011377028707476198,96.0,0.01092194755917715,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.949798964493836,2.949798964493836,0.2864683730572242
128214.68858408928,0.0001091918574588132,0.0001091918574588132,96.0,0.010482418316046066,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.943251923827252,2.943251923827252,0.28607555047987626
127503.00537586212,0.00012548723814653702,0.00012548723814653702,96.0,0.012046774862067554,96.0,0.0,0.0,0.0,0.0,1.0,4.0,3.2908229961770314,3.2908229961770314,0.3107827168685724
0.0007269382476806641,2751.2653328960314,2751.2653328960314,96.0,264121.471958019,96.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13587129332021425
132866.92896699905,7.526327339502036e-05,7.526327339502036e-05,96.0,0.007225274245921955,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.565206671766413,2.565206671766413,0.25368429779496354
131633.20660996437,7.596867278049747e-05,7.596867278049747e-05,96.0,0.007292992586927757,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.411821162430079,2.411821162430079,0.2444811672559455
132818.85569810867,0.0001656391322178307,0.0001656391322178307,96.0,0.015901356692911747,96.0,0.0,0.0,0.0,0.0,1.0,4.459431618637296,3.436526904881597,3.436526904881597,0.32871358496814906
131659.4803340435,3.0381405044675012e-05,3.0381405044675012e-05,96.0,0.002916614884288801,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142135378324745,1.4142135378324745,0.15818614651472396
129131.63454914093,4.6464214759991326e-05,4.6464214759991326e-05,96.0,0.004460564616959167,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.6862677275217401,1.6862677275217401,0.18620864839298729
126163.94099497795,6.3409560108133e-05,6.3409560108133e-05,96.0,0.006087317770380768,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0654114524951335,2.0654114524951335,0.21725802238532813
129597.46548485756,9.259440340985762e-05,9.259440340985762e-05,96.0,0.008889062727346332,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.4517423152835374,2.4517423152835374,0.2521371250426008
133109.098995924,0.0001202021508724204,0.0001202021508724204,96.0,0.01153940648375236,96.0,0.0,0.0,0.0,0.0,1.0,4.0,3.04559197772062,3.04559197772062,0.2960688556026351
132721.25033593178,4.520753070675083e-05,4.520753070675083e-05,96.0,0.00433992294784808,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.742330799799011,1.742330799799011,0.18957243269192303
131060.7640888691,0.00010682068044794049,0.00010682068044794049,96.0,0.010254785323002287,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,3.0136292453490223,3.0136292453490223,0.29029818970004717
5924.841998100281,0.000675123488741564,0.000675123488741564,96.0,0.06481185491919014,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.414213041711094,1.414213041711094,0.15818613608970364
121677.06830596924,6.574780368543392e-05,6.574780368543392e-05,96.0,0.006311789153801657,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.167710093691422,2.167710093691422,0.2233959409272528
121322.04983210564,4.945514857606874e-05,4.945514857606874e-05,96.0,0.0047476942633025996,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.6676467179278995,1.6676467179278995,0.1850913879070849
127843.0836610794,7.822089168711443e-05,7.822089168711443e-05,96.0,0.007509205601962984,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.556327376645549,2.556327376645549,0.25315154017644026
14363.338656902313,0.0005569735693835774,0.0005569735693835774,96.0,0.05346946266082343,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6028971602799822,1.6028971602799822,0.18950717965933933
130244.88827204704,6.142275605696033e-05,6.142275605696033e-05,96.0,0.005896584581468192,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.114909722731216,2.114909722731216,0.220227918539889
132209.19967603683,0.0002571681855976212,0.0002571681855976212,96.0,0.024688145817371634,96.0,0.0,0.0,0.0,0.0,1.0,5.087462841250339,4.41707734136001,4.41707734136001,0.3983579815299795
132814.68571400642,6.02343028332471e-05,6.02343028332471e-05,96.0,0.005782493071991721,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.198753620792767,2.198753620792767,0.2252585523879284
131133.90155601501,6.1006344698611205e-05,6.1006344698611205e-05,96.0,0.0058566090910666755,96.0,0.0,0.0,0.0,0.0,1.0,3.0,1.9996475134306921,1.9996475134306921,0.2133121859693652
132964.43404984474,7.520808155548779e-05,7.520808155548779e-05,96.0,0.007219975829326827,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.35683967081845,2.35683967081845,0.24118227773643003
120443.11031007767,8.3026749925797e-05,8.3026749925797e-05,96.0,0.007970567992876511,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.4146595271205773,2.4146595271205773,0.24465146934911772
120008.57238388062,6.666190457136501e-05,6.666190457136501e-05,96.0,0.006399542838851041,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0538765998502955,2.0538765998502955,0.21656593132420818
120064.68327403069,6.663075087401954e-05,6.663075087401954e-05,96.0,0.006396552083905876,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.1191933451184286,2.1191933451184286,0.2204849360393616
12848.808477163315,0.0003113129133420702,0.0003113129133420702,96.0,0.02988603968083874,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4142133275600408,1.4142133275600408,0.15818614232632316
128558.15101504326,7.778581070934855e-05,7.778581070934855e-05,96.0,0.007467437828097461,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.474442794004776,2.474442794004776,0.24823846520494144
130926.6572201252,0.00015275727972168627,0.00015275727972168627,96.0,0.014664698853281881,96.0,0.0,0.0,0.0,0.0,1.0,4.321928094887363,3.3764089916573092,3.3764089916573092,0.32235643931323754
123105.30550217628,6.49850139875456e-05,6.49850139875456e-05,96.0,0.006238561342804378,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3684517350368934,2.3684517350368934,0.23544043938509734
127724.09868812561,6.263500844530721e-05,6.263500844530721e-05,96.0,0.006012960810749493,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.1607151749986486,2.1607151749986486,0.2229762457123025
131904.94998311996,0.00010613703277846355,0.00010613703277846355,96.0,0.010189155146732501,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,3.0408233132281377,3.0408233132281377,0.29192983375228465
127576.14545297623,4.703073586912502e-05,4.703073586912502e-05,96.0,0.004514950643436002,96.0,0.0,0.0,0.0,0.0,1.0,2.584962500721156,1.8607115102754876,1.8607115102754876,0.1966752753752078
130887.58672189713,6.112115136630923e-05,6.112115136630923e-05,96.0,0.005867630531165686,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3445681690871205,2.3445681690871205,0.2340074253121951
122902.06057500839,0.00013018496130286631,0.00013018496130286631,96.0,0.012497756285075167,96.0,0.0,0.0,0.0,0.0,1.0,4.0,3.2974957917530614,3.2974957917530614,0.31118308474406586
0.03496289253234863,57.20350506324798,57.20350506324798,95.0,5434.332981008558,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05504943848523078
129041.35918998718,9.299344082645967e-05,9.299344082645967e-05,96.0,0.008927370319340128,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.787360229429478,2.787360229429478,0.27227419990332835
128753.89931511879,0.00010873457094868788,0.00010873457094868788,96.0,0.010438518811074037,96.0,0.0,0.0,0.0,0.0,1.0,3.8073549220576055,2.9383199101373414,2.9383199101373414,0.28577962964476306
132899.55487394333,7.52447967902158e-05,7.52447967902158e-05,96.0,0.007223500491860717,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.5452650945549085,2.5452650945549085,0.252487803161719
131465.4647681713,6.085248330508207e-05,6.085248330508207e-05,96.0,0.005841838397287879,96.0,0.0,0.0,0.0,0.0,1.0,3.0,2.190493130767436,2.190493130767436,0.22476292300495399
0.0007169246673583984,2789.6933821084135,2789.6933821084135,96.0,267810.5646824077,96.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13702413479658576
125827.85716295242,9.536838876990085e-05,9.536838876990085e-05,96.0,0.009155365321910481,96.0,0.0,0.0,0.0,0.0,1.0,3.584962500721156,2.6916554173860905,2.6916554173860905,0.26653191125197356
0.12013912200927734,33.29473308196071,33.29473308196071,91.0,3029.8207104584244,91.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9008081179740349,0.9008081179740349,0.12838066240423426
131903.85518097878,7.581279551139345e-05,7.581279551139345e-05,96.0,0.007278028369093772,96.0,0.0,0.0,0.0,0.0,1.0,3.321928094887362,2.454582914229158,2.454582914229158,0.24704687235921396
